Ano;Mês;Data;Distrito;Concelho;Freguesia;Nível de Tensão;Energia Ativa (kWh);CodDistrito;CodDistritoConcelho;CodDistritoConcelhoFreguesia
2021;04;2021-04;VISEU;Sernancelhe;ARNAS;Baixa Tensão;20876.436;18;1818;181801
2021;05;2021-05;BRAGA;Vila Verde;GEME;Baixa Tensão;70396.515;03;0313;031317
2021;05;2021-05;EVORA;Montemor-o-Novo;SAO CRISTOVAO;Baixa Tensão;136263.612;07;0706;070606
2021;05;2021-05;GUARDA;Aguiar da Beira;UF SOUTO AGUIAR BEIRA VALVERDE;Baixa Tensão;101446.872;09;0901;090116
2021;05;2021-05;LEIRIA;Alcobaça;ALJUBARROTA;Baixa Tensão;905752.722;10;1001;100120
2021;05;2021-05;PORTALEGRE;Elvas;SAO BRAS E SAO LOURENCO;Muito Alta, Alta e Média Tensões;113337.296;12;1207;120707
2021;05;2021-05;PORTO;Amarante;ANSIAES;Muito Alta, Alta e Média Tensões;106240.971;13;1301;130103
2021;05;2021-05;PORTO;Felgueiras;AIRAES;Baixa Tensão;307372.304;13;1303;130302
2021;06;2021-06;BRAGA;Guimarães;UF CONDE E GANDARELA;Muito Alta, Alta e Média Tensões;878276.436;03;0308;030882
2021;06;2021-06;PORTO;Baião;GOVE;Baixa Tensão;214804.967;13;1302;130206
2021;06;2021-06;PORTO;Vila do Conde;VILAR DE PINHEIRO;Baixa Tensão;412450.563;13;1316;131630
2021;06;2021-06;SANTAREM;Coruche;COUCO;Baixa Tensão;567474.069;14;1409;140902
2021;06;2021-06;SANTAREM;Santarém;ALCANHOES;Baixa Tensão;220001.066;14;1416;141605
2021;06;2021-06;VIANA DO CASTELO;Caminha;ANCORA;Baixa Tensão;212245.337;16;1602;160201
2021;07;2021-07;BRAGA;Vila Verde;VILA VERDE E BARBUDO;Muito Alta, Alta e Média Tensões;1108346.708;03;0313;031370
2021;07;2021-07;CASTELO BRANCO;Penamacor;MEIMOA;Muito Alta, Alta e Média Tensões;89565.845;05;0507;050708
2021;07;2021-07;COIMBRA;Tábua;MIDOES;Baixa Tensão;283587.114;06;0616;061608
2021;07;2021-07;SANTAREM;Abrantes;BEMPOSTA;Muito Alta, Alta e Média Tensões;219534.413;14;1401;140104
2021;07;2021-07;VILA REAL;Chaves;FAIOES;Baixa Tensão;92757.698;17;1703;170313
2021;08;2021-08;BRAGA;Cabeceiras de Basto;CAVEZ;Muito Alta, Alta e Média Tensões;71602.742;03;0304;030407
2021;08;2021-08;BRAGA;Póvoa de Lanhoso;SANTO EMILIAO;Baixa Tensão;109555.39;03;0309;030922
2021;08;2021-08;GUARDA;Almeida;UF CAST MENDO ADE MONTEPEROBOL;Baixa Tensão;53192.108;09;0902;090232
2021;08;2021-08;GUARDA;Trancoso;UF VALE DO SEIXO E VILA GARCIA;Baixa Tensão;30531.632;09;0913;091333
2021;08;2021-08;VIANA DO CASTELO;Monção;RIBA DE MOURO;Baixa Tensão;113247.584;16;1604;160424
2021;08;2021-08;VIANA DO CASTELO;Viana do Castelo;MUJAES;Muito Alta, Alta e Média Tensões;68548.037;16;1609;160922
2021;09;2021-09;AVEIRO;Castelo de Paiva;FORNOS;Baixa Tensão;134702.982;01;0106;010602
2021;09;2021-09;BEJA;Odemira;BOAVISTA DOS PINHEIROS;Muito Alta, Alta e Média Tensões;570255.419;02;0211;021116
2021;09;2021-09;BRAGANCA;Alfândega da Fé;UF PARADA E SENDIM DA RIBEIRA;Baixa Tensão;34883.262;04;0401;040125
2021;09;2021-09;BRAGANCA;Vinhais;ERVEDOSA;Baixa Tensão;54180.503;04;0412;041208
2021;09;2021-09;GUARDA;Guarda;MACAINHAS;Baixa Tensão;137287.221;09;0907;090723
2021;09;2021-09;LEIRIA;Porto de Mós;PEDREIRAS;Baixa Tensão;437539.184;10;1016;101609
2021;09;2021-09;PORTO;Matosinhos;UF PERAFITA LAVRA S CRUZ BISPO;Baixa Tensão;4618212.113;13;1308;130813
2021;10;2021-10;BRAGA;Póvoa de Lanhoso;GALEGOS;Baixa Tensão;60337.406;03;0309;030912
2021;10;2021-10;BRAGANCA;Alfândega da Fé;ALFANDEGA DA FE;Muito Alta, Alta e Média Tensões;90833.904;04;0401;040102
2021;10;2021-10;BRAGANCA;Macedo de Cavaleiros;UF TALHINHAS E BAGUEIXE;Baixa Tensão;46849.705;04;0405;040544
2021;10;2021-10;LISBOA;Odivelas;ODIVELAS;Muito Alta, Alta e Média Tensões;2216043.966;11;1116;111603
2021;10;2021-10;PORTO;Paços de Ferreira;MEIXOMIL;Baixa Tensão;646947.456;13;1309;130910
2021;10;2021-10;SANTAREM;Ourém;URQUEIRA;Muito Alta, Alta e Média Tensões;338340.191;14;1421;142114
2021;10;2021-10;VISEU;Mangualde;CUNHA BAIXA;Baixa Tensão;106777.798;18;1806;180605
2021;11;2021-11;AVEIRO;Águeda;UF AGUEDA E BORRALHA;Baixa Tensão;2626777.027;01;0101;010121
2021;11;2021-11;AVEIRO;Arouca;UF CANELAS E ESPIUNCA;Baixa Tensão;123759.105;01;0104;010423
2021;11;2021-11;BEJA;Odemira;COLOS;Baixa Tensão;177460.862;02;0211;021118
2021;11;2021-11;CASTELO BRANCO;Covilhã;ORJAIS;Baixa Tensão;114534.767;05;0503;050312
2021;11;2021-11;COIMBRA;Pampilhosa da Serra;UNHAIS-O-VELHO;Baixa Tensão;59184.603;06;0612;061209
2021;11;2021-11;LEIRIA;Alcobaça;CELA;Baixa Tensão;706764.086;10;1001;100106
2021;11;2021-11;LEIRIA;Pombal;CARNIDE;Baixa Tensão;268204.982;10;1015;101504
2021;11;2021-11;SANTAREM;Santarém;UF S VICENTE PAUL V FIGUEIRA;Baixa Tensão;570117.88;14;1416;141634
2021;11;2021-11;VILA REAL;Ribeira de Pena;UF RIBEIRA PENA SA ALEM TAMEGA;Baixa Tensão;612281.779;17;1709;170909
2021;11;2021-11;VISEU;Moimenta da Beira;SEVER;Muito Alta, Alta e Média Tensões;69671.809;18;1807;180719
2021;12;2021-12;AVEIRO;Oliveira do Bairro;PALHACA;Muito Alta, Alta e Média Tensões;361241.732;01;0114;011405
2021;12;2021-12;BRAGA;Vila Verde;ABOIM DA NOBREGA E GONDOMAR;Baixa Tensão;107746.949;03;0313;031359
2021;12;2021-12;PORTO;Amarante;LUFREI;Baixa Tensão;243454.849;13;1301;130121
2021;12;2021-12;VIANA DO CASTELO;Monção;PIAS;Baixa Tensão;127460.959;16;1604;160420
2022;01;2022-01;AVEIRO;Arouca;UF CABREIROS ALBERGARIA SERRA;Baixa Tensão;36059.843;01;0104;010422
2022;01;2022-01;AVEIRO;Oliveira de Azeméis;VILA DE CUCUJAES;Baixa Tensão;1524936.506;01;0113;011319
2022;01;2022-01;LISBOA;Amadora;MINA DE AGUA;Baixa Tensão;5903602.651;11;1115;111516
2022;01;2022-01;PORTO;Marco de Canaveses;SANTO ISIDORO E LIVRACAO;Muito Alta, Alta e Média Tensões;47849.903;13;1307;130735
2022;01;2022-01;VIANA DO CASTELO;Arcos de Valdevez;CENDUFE;Baixa Tensão;53838.721;16;1601;160108
2022;01;2022-01;VISEU;Viseu;REPESES E SAO SALVADOR;Muito Alta, Alta e Média Tensões;282488.162;18;1823;182339
2022;02;2022-02;AVEIRO;Aveiro;CACIA;Muito Alta, Alta e Média Tensões;31152016.345;01;0105;010502
2022;02;2022-02;PORTO;Paços de Ferreira;FREAMUNDE;Baixa Tensão;1313908.011;13;1309;130908
2022;02;2022-02;VILA REAL;Boticas;BECA;Muito Alta, Alta e Média Tensões;158399.426;17;1702;170203
2022;03;2022-03;BRAGA;Celorico de Basto;BASTO (SAO CLEMENTE);Baixa Tensão;172506.376;03;0305;030520
2022;03;2022-03;EVORA;Montemor-o-Novo;UF NS VILA NS BISPO SILVEIRAS;Baixa Tensão;2760351.031;07;0706;070612
2022;03;2022-03;FARO;Castro Marim;CASTRO MARIM;Baixa Tensão;1080105.066;08;0804;080402
2022;03;2022-03;GUARDA;Almeida;NAVE DE HAVER;Baixa Tensão;57126.906;09;0902;090219
2022;03;2022-03;GUARDA;Manteigas;MANTEIGAS (SANTA MARIA);Baixa Tensão;397508.967;09;0908;090802
2022;03;2022-03;GUARDA;Seia;UF TORROZELO E FOLHADOSA;Baixa Tensão;102726.845;09;0912;091234
2022;03;2022-03;LEIRIA;Leiria;COIMBRAO;Muito Alta, Alta e Média Tensões;435961.697;10;1009;100909
2022;03;2022-03;PORTO;Amarante;CANDEMIL;Muito Alta, Alta e Média Tensões;386.631;13;1301;130107
2022;03;2022-03;SETUBAL;Palmela;UF POCEIRAO E MARATECA;Baixa Tensão;1765442.34;15;1508;150806
2022;03;2022-03;SETUBAL;Setúbal;GAMBIA-PONTES-ALTO DA GUERRA;Baixa Tensão;1184359.917;15;1512;151207
2022;03;2022-03;VIANA DO CASTELO;Monção;UF SAGO LORDELO E PARADA;Baixa Tensão;54566.484;16;1604;160439
2022;03;2022-03;VISEU;Penalva do Castelo;LUSINDE;Baixa Tensão;27936.146;18;1811;181106
2022;03;2022-03;VISEU;Tondela;UF MOURAZ VILA NOVA RAINHA;Muito Alta, Alta e Média Tensões;214916.869;18;1821;182129
2022;03;2022-03;VISEU;Viseu;RIO DE LOBA;Baixa Tensão;1401286.07;18;1823;182323
2022;04;2022-04;LISBOA;Amadora;ENCOSTA DO SOL;Baixa Tensão;3691883.99;11;1115;111514
2022;04;2022-04;LISBOA;Oeiras;UF ALGES L-A-VELHA C QUEBRADA;Baixa Tensão;7948929.78;11;1110;111012
2022;04;2022-04;PORTO;Lousada;VILAR DO TORNO E ALENTEM;Baixa Tensão;174006.203;13;1305;130526
2022;04;2022-04;PORTO;Paços de Ferreira;MEIXOMIL;Muito Alta, Alta e Média Tensões;171597.205;13;1309;130910
2022;05;2022-05;AVEIRO;Oliveira de Azeméis;FAJOES;Baixa Tensão;511266.782;01;0113;011303
2022;05;2022-05;BRAGANCA;Torre de Moncorvo;CABECA BOA;Baixa Tensão;45776.143;04;0409;040903
2022;05;2022-05;COIMBRA;Penacova;UF FRIUMES E PARADELA;Baixa Tensão;104543.729;06;0613;061312
2022;05;2022-05;FARO;Monchique;MARMELETE;Baixa Tensão;132365.246;08;0809;080902
2022;05;2022-05;FARO;Silves;ARMACAO DE PERA;Baixa Tensão;1996221.974;08;0813;081303
2022;05;2022-05;LISBOA;Azambuja;AZAMBUJA;Muito Alta, Alta e Média Tensões;2403886.766;11;1103;110304
2022;05;2022-05;LISBOA;Lourinhã;UF S BARTOLOMEU GALEGOS MOLEDO;Muito Alta, Alta e Média Tensões;124170.559;11;1108;110814
2022;05;2022-05;LISBOA;Oeiras;BARCARENA;Baixa Tensão;2149568.391;11;1110;111002
2022;05;2022-05;PORTO;Amarante;TELOES;Baixa Tensão;581253.894;13;1301;130135
2022;05;2022-05;SANTAREM;Rio Maior;FRAGUAS;Baixa Tensão;123880.61;14;1414;141405
2022;05;2022-05;VISEU;Nelas;CANAS DE SENHORIM;Muito Alta, Alta e Média Tensões;140750.883;18;1809;180901
2022;05;2022-05;VISEU;Tondela;UF TONDELA E NANDUFE;Muito Alta, Alta e Média Tensões;554901.015;18;1821;182132
2022;06;2022-06;BEJA;Castro Verde;UF CASTRO VERDE E CASEVEL;Baixa Tensão;918183.241;02;0206;020606
2022;06;2022-06;BRAGA;Braga;ESPOROES;Muito Alta, Alta e Média Tensões;37278.42;03;0303;030313
2022;06;2022-06;BRAGA;Celorico de Basto;UF BRITELO GEMEOS E OURILHE;Muito Alta, Alta e Média Tensões;241071.965;03;0305;030523
2022;06;2022-06;LEIRIA;Bombarral;ROLICA;Baixa Tensão;378534.669;10;1005;100503
2022;06;2022-06;LEIRIA;Pombal;VILA CA;Baixa Tensão;219858.654;10;1015;101514
2022;06;2022-06;PORTO;Vila Nova de Gaia;AVINTES;Muito Alta, Alta e Média Tensões;9738260.196;13;1317;131702
2022;06;2022-06;SETUBAL;Setúbal;SETUBAL (SAO SEBASTIAO);Muito Alta, Alta e Média Tensões;35508193.727;15;1512;151205
2022;06;2022-06;VIANA DO CASTELO;Valença;CERDAL;Muito Alta, Alta e Média Tensões;56266.655;16;1608;160803
2022;06;2022-06;VISEU;Lamego;SAMODAES;Baixa Tensão;13102.539;18;1805;180519
2022;07;2022-07;BEJA;Castro Verde;UF CASTRO VERDE E CASEVEL;Muito Alta, Alta e Média Tensões;323982.706;02;0206;020606
2022;07;2022-07;BRAGA;Guimarães;SANDE (SAO MARTINHO);Muito Alta, Alta e Média Tensões;244912.902;03;0308;030858
2022;07;2022-07;BRAGANCA;Torre de Moncorvo;UF ADEGANHA E CARDANHA;Baixa Tensão;85195.559;04;0409;040918
2022;07;2022-07;PORTO;Paredes;AGUIAR DE SOUSA;Muito Alta, Alta e Média Tensões;68541.321;13;1310;131001
2022;07;2022-07;PORTO;Porto;UF LORDELO OURO MASSARELOS;Muito Alta, Alta e Média Tensões;6365443.822;13;1312;131218
2022;07;2022-07;VIANA DO CASTELO;Caminha;SEIXAS;Baixa Tensão;349462.636;16;1602;160215
2022;08;2022-08;BEJA;Beja;UF SANTA VITORIA E MOMBEJA;Baixa Tensão;344959.528;02;0205;020523
2022;08;2022-08;BRAGA;Vila Nova de Famalicão;RIBA DE AVE;Muito Alta, Alta e Média Tensões;1038241.861;03;0312;031234
2022;08;2022-08;COIMBRA;Oliveira do Hospital;BOBADELA;Muito Alta, Alta e Média Tensões;38348.772;06;0611;061104
2022;08;2022-08;LISBOA;Oeiras;UF ALGES L-A-VELHA C QUEBRADA;Muito Alta, Alta e Média Tensões;2778574.551;11;1110;111012
2022;08;2022-08;PORTO;Porto;CAMPANHA;Muito Alta, Alta e Média Tensões;5564049.146;13;1312;131203
2022;09;2022-09;BRAGA;Barcelos;CAMBESES;Muito Alta, Alta e Média Tensões;17294.6;03;0302;030216
2022;09;2022-09;BRAGA;Barcelos;CARVALHAS;Baixa Tensão;89717.526;03;0302;030221
2022;09;2022-09;CASTELO BRANCO;Castelo Branco;UF FREIXIAL E JUNCAL DO CAMPO;Baixa Tensão;98871.438;05;0502;050229
2022;09;2022-09;CASTELO BRANCO;Proença-a-Nova;UF SOBREIRA FORMOSA ALVT BEIRA;Baixa Tensão;330060.313;05;0508;050808
2022;09;2022-09;FARO;Tavira;SANTA CATARINA FONTE BISPO;Baixa Tensão;588130.673;08;0814;081404
2022;10;2022-10;COIMBRA;Figueira da Foz;MARINHA DAS ONDAS;Baixa Tensão;444604.133;06;0605;060508
2022;10;2022-10;LISBOA;Arruda dos Vinhos;ARRANHO;Baixa Tensão;399962.426;11;1102;110201
2022;10;2022-10;LISBOA;Lisboa;PENHA DE FRANCA;Muito Alta, Alta e Média Tensões;860581.838;11;1106;110663
2022;10;2022-10;PORTO;Amarante;UF FREIXO DE CIMA E DE BAIXO;Baixa Tensão;657291.435;13;1301;130145
2022;10;2022-10;VIANA DO CASTELO;Monção;TANGIL;Baixa Tensão;82235.817;16;1604;160428
2022;10;2022-10;VISEU;Tondela;UF SAO MIGUEL OUTEIRO SABUGOSA;Baixa Tensão;175355.583;18;1821;182131
2022;11;2022-11;CASTELO BRANCO;Fundão;CASTELO NOVO;Muito Alta, Alta e Média Tensões;140797.938;05;0504;050413
2022;11;2022-11;FARO;Lagos;ODIAXERE;Baixa Tensão;712915.518;08;0807;080704
2022;11;2022-11;GUARDA;Seia;UF SEIA S ROMAO LAPA DINHEIROS;Muito Alta, Alta e Média Tensões;1375238.234;09;0912;091233
2022;11;2022-11;VILA REAL;Montalegre;CERVOS;Muito Alta, Alta e Média Tensões;22795.47;17;1706;170603
2022;12;2022-12;BRAGANCA;Bragança;GONDESENDE;Baixa Tensão;27371.738;04;0402;040217
2022;12;2022-12;FARO;Loulé;UF QUERENCA TOR E BENAFIM;Muito Alta, Alta e Média Tensões;44842.499;08;0808;080812
2022;12;2022-12;LEIRIA;Batalha;REGUENGO DO FETAL;Baixa Tensão;393570.653;10;1004;100402
2022;12;2022-12;LEIRIA;Leiria;UF LEIRIA POUSOS BARREI CORTES;Muito Alta, Alta e Média Tensões;2831655.144;10;1009;100933
2022;12;2022-12;LISBOA;Oeiras;UF CARNAXIDE E QUEIJAS;Baixa Tensão;6886707.719;11;1110;111013
2022;12;2022-12;VISEU;Sernancelhe;UF SERNANCELHE E SARZEDA;Baixa Tensão;480343.412;18;1818;181821
2023;01;2023-01;GUARDA;Mêda;POCO DO CANTO;Baixa Tensão;48945.077;09;0909;090912
2023;01;2023-01;LISBOA;Alenquer;VILA VERDE DOS FRANCOS;Baixa Tensão;173478.045;11;1101;110114
2023;01;2023-01;PORTO;Póvoa de Varzim;BALAZAR;Muito Alta, Alta e Média Tensões;46521.419;13;1313;131305
2023;01;2023-01;PORTO;Vila do Conde;ARVORE;Muito Alta, Alta e Média Tensões;342139.907;13;1316;131602
2023;01;2023-01;VISEU;Resende;UF FELGUEIRAS E FEIRAO;Baixa Tensão;35480.644;18;1813;181317
2023;02;2023-02;AVEIRO;Aveiro;REQUEIXO N S FATIMA E NARIZ;Baixa Tensão;670440.007;01;0105;010516
2023;02;2023-02;AVEIRO;Oliveira de Azeméis;CARREGOSA;Baixa Tensão;570098.684;01;0113;011301
2023;02;2023-02;LISBOA;Loures;UF SACAVEM E PRIOR VELHO;Muito Alta, Alta e Média Tensões;3361341.057;11;1107;110727
2023;02;2023-02;SETUBAL;Montijo;UF MONTIJO E AFONSOEIRO;Muito Alta, Alta e Média Tensões;3090142.13;15;1507;150710
2023;02;2023-02;VILA REAL;Montalegre;PITOES DAS JUNIAS;Baixa Tensão;34938.311;17;1706;170623
2023;02;2023-02;VISEU;Tarouca;MONDIM DA BEIRA;Muito Alta, Alta e Média Tensões;230673.556;18;1820;182004
2023;03;2023-03;AVEIRO;Espinho;PARAMOS;Baixa Tensão;432686.327;01;0107;010704
2023;03;2023-03;BRAGA;Amares;RENDUFE;Muito Alta, Alta e Média Tensões;71139.839;03;0301;030118
2023;03;2023-03;GUARDA;Celorico da Beira;BARACAL;Baixa Tensão;46100.978;09;0903;090302
2023;03;2023-03;LISBOA;Cascais;UF CASCAIS E ESTORIL;Muito Alta, Alta e Média Tensões;4753897.369;11;1105;110508
2023;03;2023-03;PORTO;Amarante;MANCELOS;Baixa Tensão;374387.895;13;1301;130123
2023;03;2023-03;PORTO;Amarante;SALVADOR DO MONTE;Baixa Tensão;123732.991;13;1301;130129
2023;03;2023-03;VIANA DO CASTELO;Arcos de Valdevez;UF SOUTO E TABACO;Baixa Tensão;201635.807;16;1601;160162
2023;04;2023-04;BRAGA;Barcelos;UF NEGREIROS E CHAVAO;Muito Alta, Alta e Média Tensões;139099.946;03;0302;0302FB
2023;04;2023-04;COIMBRA;Oliveira do Hospital;SAO GIAO;Baixa Tensão;56139.885;06;0611;061115
2023;04;2023-04;GUARDA;Gouveia;NESPEREIRA;Baixa Tensão;93040.563;09;0906;090612
2023;04;2023-04;PORTO;Porto;PARANHOS;Muito Alta, Alta e Média Tensões;7389773.496;13;1312;131210
2023;04;2023-04;VIANA DO CASTELO;Caminha;UF GONDAR E ORBACEM;Baixa Tensão;57472.556;16;1602;160223
2023;04;2023-04;VISEU;Moimenta da Beira;UF PARADINHA E NAGOSA;Baixa Tensão;42372.165;18;1807;180721
2023;05;2023-05;AVEIRO;Arouca;SANTA EULALIA;Baixa Tensão;268452.153;01;0104;010416
2023;05;2023-05;AVEIRO;Santa Maria da Feira;ESCAPAES;Muito Alta, Alta e Média Tensões;161902.716;01;0109;010904
2023;05;2023-05;BRAGANCA;Bragança;UF SAO JULIAO PALACIOS DEILAO;Baixa Tensão;58844.206;04;0402;040256
2023;05;2023-05;LISBOA;Sintra;COLARES;Baixa Tensão;2042305.495;11;1111;111105
2023;05;2023-05;VISEU;Castro daire;UF MEZIO E MOURA MORTA;Baixa Tensão;59725.13;18;1803;180324
2023;05;2023-05;VISEU;Viseu;UF FAIL E VILA CHA DE SA;Baixa Tensão;328024.609;18;1823;182338
2023;06;2023-06;BEJA;Ourique;SANTANA DA SERRA;Baixa Tensão;105487.265;02;0212;021206
2023;06;2023-06;BRAGA;Amares;RENDUFE;Baixa Tensão;185914.401;03;0301;030118
2023;06;2023-06;BRAGA;Guimarães;SERZEDELO;Muito Alta, Alta e Média Tensões;1137290.42;03;0308;030866
2023;06;2023-06;BRAGANCA;Macedo de Cavaleiros;UF CASTELAOS E VILAR DO MONTE;Baixa Tensão;44621.541;04;0405;040541
2023;06;2023-06;COIMBRA;Miranda do Corvo;VILA NOVA;Baixa Tensão;96760.353;06;0609;060905
2023;06;2023-06;FARO;Albufeira;GUIA;Baixa Tensão;3352338.273;08;0801;080102
2023;06;2023-06;FARO;Lagos;ODIAXERE;Baixa Tensão;773960.75;08;0807;080704
2023;06;2023-06;LEIRIA;Ansião;SANTIAGO DA GUARDA;Muito Alta, Alta e Média Tensões;62820.613;10;1003;100307
2023;06;2023-06;PORTO;Póvoa de Varzim;RATES;Baixa Tensão;520631.882;13;1313;131311
2023;06;2023-06;PORTO;Vila Nova de Gaia;MADALENA;Muito Alta, Alta e Média Tensões;325646.806;13;1317;131709
2023;06;2023-06;SANTAREM;Santarém;ABITUREIRAS;Muito Alta, Alta e Média Tensões;20068.744;14;1416;141601
2023;06;2023-06;VIANA DO CASTELO;Ponte de Lima;CALVELO;Baixa Tensão;89981.415;16;1607;160714
2023;06;2023-06;VIANA DO CASTELO;Viana do Castelo;FREIXIEIRO DE SOUTELO;Baixa Tensão;67480.046;16;1609;160914
2023;06;2023-06;VIANA DO CASTELO;Viana do Castelo;UF GERAZ DO LIMA E DEAO;Baixa Tensão;407759.834;16;1609;160943
2023;06;2023-06;VILA REAL;Alijó;UF CASTEDO E COTAS;Baixa Tensão;57338.954;17;1701;170121
2023;06;2023-06;VILA REAL;Montalegre;CABRIL;Baixa Tensão;73025.141;17;1706;170601
2023;06;2023-06;VISEU;Tondela;CAMPO DE BESTEIROS;Muito Alta, Alta e Média Tensões;15334.288;18;1821;182102
2023;07;2023-07;AVEIRO;Mealhada;PAMPILHOSA;Muito Alta, Alta e Média Tensões;1097709.368;01;0111;011106
2023;07;2023-07;BRAGA;Esposende;FORJAES;Baixa Tensão;432660.855;03;0306;030608
2023;07;2023-07;BRAGANCA;Vila Flor;SAMOES;Baixa Tensão;70180.8;04;0410;041010
2023;07;2023-07;FARO;Tavira;UF TAVIRA;Baixa Tensão;5242158.618;08;0814;081412
2023;07;2023-07;GUARDA;Celorico da Beira;CARRAPICHANA;Baixa Tensão;33887.821;09;0903;090304
2023;07;2023-07;GUARDA;Guarda;CASAL DE CINZA;Baixa Tensão;81713.213;09;0907;090711
2023;07;2023-07;GUARDA;Seia;SANTIAGO;Muito Alta, Alta e Média Tensões;75995.807;09;0912;091216
2023;07;2023-07;LEIRIA;Ansião;ALVORGE;Muito Alta, Alta e Média Tensões;62115.516;10;1003;100301
2023;07;2023-07;PORTO;Baião;UF CAMPELO E OVIL;Muito Alta, Alta e Média Tensões;130189.412;13;1302;130223
2023;07;2023-07;SANTAREM;Ferreira do Zêzere;FERREIRA DO ZEZERE;Muito Alta, Alta e Média Tensões;100958.924;14;1411;141106
2023;07;2023-07;VILA REAL;Chaves;SAO PEDRO DE AGOSTEM;Muito Alta, Alta e Média Tensões;430200.033;17;1703;170333
2023;08;2023-08;BEJA;Beja;BALEIZAO;Baixa Tensão;608823.47;02;0205;020502
2023;08;2023-08;BRAGA;Vieira do Minho;ROSSAS;Baixa Tensão;208297.01;03;0311;031113
2023;08;2023-08;BRAGANCA;Carrazeda de Ansiães;VILARINHO DA CASTANHEIRA;Baixa Tensão;59768.892;04;0403;040318
2023;08;2023-08;FARO;Alcoutim;MARTIM LONGO;Muito Alta, Alta e Média Tensões;30061.644;08;0802;080203
2023;08;2023-08;GUARDA;Seia;TRAVANCINHA;Baixa Tensão;64114.331;09;0912;091224
2023;08;2023-08;LEIRIA;Pombal;LOURICAL;Baixa Tensão;690261.879;10;1015;101506
2023;08;2023-08;VISEU;Moimenta da Beira;SARZEDO;Baixa Tensão;35900.476;18;1807;180717
2023;08;2023-08;VISEU;Penalva do Castelo;ESMOLFE;Baixa Tensão;70104.827;18;1811;181103
2023;09;2023-09;BRAGANCA;Vinhais;VILAR DE OSSOS;Baixa Tensão;29040.499;04;0412;041232
2023;09;2023-09;EVORA;Reguengos de Monsaraz;MONSARAZ;Baixa Tensão;264927.608;07;0711;071103
2023;09;2023-09;GUARDA;Gouveia;NESPEREIRA;Muito Alta, Alta e Média Tensões;5457.429;09;0906;090612
2023;09;2023-09;GUARDA;Guarda;VILA FRANCA DO DEAO;Baixa Tensão;15362.673;09;0907;090752
2023;09;2023-09;LEIRIA;Alcobaça;UF ALCOBACA E VESTIARIA;Baixa Tensão;1403132.117;10;1001;100121
2023;09;2023-09;LISBOA;Alenquer;CARNOTA;Baixa Tensão;208070.277;11;1101;110106
2023;09;2023-09;LISBOA;Oeiras;UF ALGES L-A-VELHA C QUEBRADA;Baixa Tensão;7419381.87;11;1110;111012
2023;09;2023-09;VILA REAL;Alijó;UF CASTEDO E COTAS;Muito Alta, Alta e Média Tensões;48044.233;17;1701;170121
2023;09;2023-09;VISEU;Moimenta da Beira;LEOMIL;Baixa Tensão;205325.666;18;1807;180709
2023;10;2023-10;BEJA;Moura;AMARELEJA;Muito Alta, Alta e Média Tensões;120343.304;02;0210;021001
2023;10;2023-10;BRAGA;Amares;DORNELAS;Baixa Tensão;62967.437;03;0301;030108
2023;10;2023-10;BRAGA;Braga;FIGUEIREDO;Baixa Tensão;123638.114;03;0303;030315
2023;10;2023-10;BRAGANCA;Mogadouro;VALE DA MADRE;Baixa Tensão;17534.069;04;0408;040822
2023;10;2023-10;COIMBRA;Figueira da Foz;ALHADAS;Muito Alta, Alta e Média Tensões;49018.061;06;0605;060519
2023;10;2023-10;COIMBRA;Tábua;SAO JOAO DA BOA VISTA;Baixa Tensão;59408.785;06;0616;061612
2023;10;2023-10;VILA REAL;Vila Real;GUIAES;Baixa Tensão;57954.411;17;1714;171410
2023;11;2023-11;BRAGA;Cabeceiras de Basto;UF REFOJOS OUTEIRO E PAINZELA;Baixa Tensão;1191533.494;03;0304;030421
2023;11;2023-11;GUARDA;Seia;UF SANTA MARINHA SAO MARTINHO;Baixa Tensão;182069.258;09;0912;091232
2023;11;2023-11;LISBOA;Lisboa;CARNIDE;Muito Alta, Alta e Média Tensões;4437607.465;11;1106;110611
2023;11;2023-11;PORTALEGRE;Ponte de Sor;GALVEIAS;Baixa Tensão;176423.466;12;1213;121301
2023;11;2023-11;PORTO;Amarante;UF ABOADELA SANCHE E VARZEA;Muito Alta, Alta e Média Tensões;45655.717;13;1301;130141
2023;11;2023-11;PORTO;Paços de Ferreira;FERREIRA;Baixa Tensão;763888.065;13;1309;130905
2023;11;2023-11;VIANA DO CASTELO;Ponte da Barca;UF AMBOS-OS-RIOS ERMIDA GERMIL;Baixa Tensão;95783.489;16;1606;160627
2023;11;2023-11;VILA REAL;Alijó;FAVAIOS;Baixa Tensão;162399.55;17;1701;170107
2023;11;2023-11;VILA REAL;Valpaços;FORNOS DO PINHAL;Baixa Tensão;27059.145;17;1712;171211
2023;12;2023-12;AVEIRO;Vagos;CALVAO;Baixa Tensão;485822.425;01;0118;011801
2023;12;2023-12;BRAGA;Braga;ESPOROES;Baixa Tensão;373840.435;03;0303;030313
2023;12;2023-12;BRAGA;Póvoa de Lanhoso;TAIDE;Muito Alta, Alta e Média Tensões;75519.231;03;0309;030926
2023;12;2023-12;PORTO;Lousada;UF FIGUEIRAS E COVAS;Muito Alta, Alta e Média Tensões;85543.267;13;1305;130529
2023;12;2023-12;PORTO;Vila do Conde;UF VILAR E MOSTEIRO;Muito Alta, Alta e Média Tensões;457085.833;13;1316;131637
